EV,Win %,Pick %,Team,Opponent,Future Value (Stars),Year,Week,Public Pick %,Team Division,Opponent Division,Divisional Matchup?,Away Team,Availability,Calculated Current Week Alive Entries,Calculated Current Week Picks,Winning Team,Calendar Date,Week_Mean_WinPct,Week_Max_WinPct,Week_Min_WinPct,Week_Std_WinPct,Week_Mean_FV,Week_Max_FV,Week_Min_FV,Week_Std_FV,Team_WinPct_RelativeToWeekMean,Team_FV_RelativeToWeekMean,Team_WinPct_RelativeToTopTeam,Team_FV_RelativeToTopTeam,Win % Rank,Star Rating Rank,Num_Teams_This_Week,Rank_Density,FV_Rank_Density,Is_Top_In_Week,WinPct_Diff_From_Top,Future_Weeks_Top_Team,Future_Weeks_Over_80,Future_Weeks_70_80,Future_Weeks_60_70,Thursday Night Game,Thursday_Home,Thursday_Away,Thursday_Favorite,Thursday_Underdog,Week_Mean_80,Week_Max_80,Week_Min_80,Week_Std_80,Team_80_RelativeToWeekMean,Team_80_RelativeToTopTeam,80_Rank,80_Rank_Density,Week_Mean_70_80,Week_Max_70_80,Week_Min_70_80,Week_Std_70_80,Team_70_80_RelativeToWeekMean,Team_70_80_RelativeToTopTeam,70_80_Rank,70_80_Rank_Density,Week_Mean_60_70,Week_Max_60_70,Week_Min_60_70,Week_Std_60_70,Team_60_70_RelativeToWeekMean,Team_60_70_RelativeToTopTeam,60_70_Rank,60_70_Rank_Density,Week_Mean_Top_Team,Week_Max_Top_Team,Week_Min_Top_Team,Week_Std_Top_Team,Team_Top_Team_RelativeToWeekMean,Team_Top_Team_RelativeToTopTeam,Top_Team_Rank,Top_Team_Rank_Density,Week_Mean_Availability,Week_Max_Availability,Week_Min_Availability,Week_Std_Availability,Team_Availability_RelativeToWeekMean,Team_Availability_RelativeToTopTeam,Availability_Rank,Availability_Rank_Density
0.5,0.3339999999999999,0.0,NYJ,PIT,1.0,2012,2,0.0,AFC East,AFC North,0,1,0,0,0,0,2012-09-16,0.5,0.843,0.157,0.19027579982751358,1.9423076923076923,5.0,0.0,1.4719165946270398,-0.1660000000000001,-0.9423076923076923,0.39620403321470926,0.2,20.0,16.0,26,0.7692307692307693,0.6153846153846154,0,-0.5090000000000001,0.0,0.0,0.0,0.1875,0,0,0,0,0,0.05048076923076923,0.25,0.0,0.08481456016147591,-0.05048076923076923,0.0,10.0,0.38461538461538464,0.09134615384615384,0.3125,0.0,0.09224757657854968,-0.09134615384615384,0.0,18.0,0.6923076923076923,0.16346153846153846,0.3125,0.0,0.09027202480025837,0.024038461538461536,0.6,9.0,0.34615384615384615,0.036057692307692304,0.25,0.0,0.07109209898759172,-0.036057692307692304,0.0,8.0,0.3076923076923077,0.0,0,0,0.0,0.0,0.0,1.0,0.038461538461538464
0.47,0.268,0.0,CLE,CIN,0.5,2012,2,0.0,AFC North,AFC North,1,1,0,0,0,1,2012-09-16,0.5,0.843,0.157,0.19027579982751358,1.9423076923076923,5.0,0.0,1.4719165946270398,-0.23199999999999998,-1.4423076923076923,0.3179122182680902,0.1,24.0,22.0,26,0.9230769230769231,0.8461538461538461,0,-0.575,0.0,0.0,0.0625,0.0625,0,0,0,0,0,0.05048076923076923,0.25,0.0,0.08481456016147591,-0.05048076923076923,0.0,10.0,0.38461538461538464,0.09134615384615384,0.3125,0.0,0.09224757657854968,-0.02884615384615384,0.2,12.0,0.46153846153846156,0.16346153846153846,0.3125,0.0,0.09027202480025837,-0.10096153846153846,0.2,22.0,0.8461538461538461,0.036057692307692304,0.25,0.0,0.07109209898759172,-0.036057692307692304,0.0,8.0,0.3076923076923077,0.0,0,0,0.0,0.0,0.0,1.0,0.038461538461538464
0.47,0.284,0.0,JAX,HOU,0.0,2012,2,0.0,AFC South,AFC South,1,1,0,0,0,0,2012-09-16,0.5,0.843,0.157,0.19027579982751358,1.9423076923076923,5.0,0.0,1.4719165946270398,-0.21600000000000003,-1.9423076923076923,0.33689205219454327,0.0,22.0,25.0,26,0.8461538461538461,0.9615384615384616,0,-0.5589999999999999,0.0,0.0,0.0,0.0,0,0,0,0,0,0.05048076923076923,0.25,0.0,0.08481456016147591,-0.05048076923076923,0.0,10.0,0.38461538461538464,0.09134615384615384,0.3125,0.0,0.09224757657854968,-0.09134615384615384,0.0,18.0,0.6923076923076923,0.16346153846153846,0.3125,0.0,0.09027202480025837,-0.16346153846153846,0.0,25.0,0.9615384615384616,0.036057692307692304,0.25,0.0,0.07109209898759172,-0.036057692307692304,0.0,8.0,0.3076923076923077,0.0,0,0,0.0,0.0,0.0,1.0,0.038461538461538464
0.47,0.318,0.0,CHI,GB,2.5,2012,2,0.0,NFC North,NFC North,1,1,0,0,0,0,2012-09-13,0.5,0.843,0.157,0.19027579982751358,1.9423076923076923,5.0,0.0,1.4719165946270398,-0.182,0.5576923076923077,0.37722419928825623,0.5,21.0,6.0,26,0.8076923076923077,0.23076923076923078,0,-0.5249999999999999,0.0,0.0,0.1875,0.25,1,0,1,0,1,0.05048076923076923,0.25,0.0,0.08481456016147591,-0.05048076923076923,0.0,10.0,0.38461538461538464,0.09134615384615384,0.3125,0.0,0.09224757657854968,0.09615384615384616,0.6,4.0,0.15384615384615385,0.16346153846153846,0.3125,0.0,0.09027202480025837,0.08653846153846154,0.8,4.0,0.15384615384615385,0.036057692307692304,0.25,0.0,0.07109209898759172,-0.036057692307692304,0.0,8.0,0.3076923076923077,0.0,0,0,0.0,0.0,0.0,1.0,0.038461538461538464
0.44,0.157,0.0,ARI,NE,0.5,2012,2,0.0,NFC West,AFC East,0,0,0,0,0,0,2012-09-16,0.5,0.843,0.157,0.19027579982751358,1.9423076923076923,5.0,0.0,1.4719165946270398,-0.34299999999999997,-1.4423076923076923,0.18623962040332148,0.1,26.0,22.0,26,1.0,0.8461538461538461,0,-0.6859999999999999,0.0,0.0,0.0,0.125,0,0,0,0,0,0.05048076923076923,0.25,0.0,0.08481456016147591,-0.05048076923076923,0.0,10.0,0.38461538461538464,0.09134615384615384,0.3125,0.0,0.09224757657854968,-0.09134615384615384,0.0,18.0,0.6923076923076923,0.16346153846153846,0.3125,0.0,0.09027202480025837,-0.038461538461538464,0.4,13.0,0.5,0.036057692307692304,0.25,0.0,0.07109209898759172,-0.036057692307692304,0.0,8.0,0.3076923076923077,0.0,0,0,0.0,0.0,0.0,1.0,0.038461538461538464
0.42,0.276,0.0,DET,SF,1.5,2012,2,0.0,NFC North,NFC West,0,0,0,0,0,0,2012-09-16,0.5,0.843,0.157,0.19027579982751358,1.9423076923076923,5.0,0.0,1.4719165946270398,-0.22399999999999998,-0.4423076923076923,0.3274021352313168,0.3,23.0,13.0,26,0.8846153846153846,0.5,0,-0.567,0.0,0.0,0.0625,0.3125,0,0,0,0,0,0.05048076923076923,0.25,0.0,0.08481456016147591,-0.05048076923076923,0.0,10.0,0.38461538461538464,0.09134615384615384,0.3125,0.0,0.09224757657854968,-0.02884615384615384,0.2,12.0,0.46153846153846156,0.16346153846153846,0.3125,0.0,0.09027202480025837,0.14903846153846154,1.0,1.0,0.038461538461538464,0.036057692307692304,0.25,0.0,0.07109209898759172,-0.036057692307692304,0.0,8.0,0.3076923076923077,0.0,0,0,0.0,0.0,0.0,1.0,0.038461538461538464
0.41,0.236,0.0,TB,NYG,1.0,2012,2,0.0,NFC South,NFC East,0,1,0,0,0,0,2012-09-16,0.5,0.843,0.157,0.19027579982751358,1.9423076923076923,5.0,0.0,1.4719165946270398,-0.264,-0.9423076923076923,0.27995255041518385,0.2,25.0,16.0,26,0.9615384615384616,0.6153846153846154,0,-0.607,0.0,0.0,0.0625,0.0625,0,0,0,0,0,0.05048076923076923,0.25,0.0,0.08481456016147591,-0.05048076923076923,0.0,10.0,0.38461538461538464,0.09134615384615384,0.3125,0.0,0.09224757657854968,-0.02884615384615384,0.2,12.0,0.46153846153846156,0.16346153846153846,0.3125,0.0,0.09027202480025837,-0.10096153846153846,0.2,22.0,0.8461538461538461,0.036057692307692304,0.25,0.0,0.07109209898759172,-0.036057692307692304,0.0,8.0,0.3076923076923077,0.0,0,0,0.0,0.0,0.0,1.0,0.038461538461538464
1.12,0.762,0.102,DAL,TB,1.5,2012,3,0.102,NFC East,NFC South,0,1,0,0,0,0,2012-09-23,0.5,0.77,0.23,0.15580731690135735,1.7115384615384615,5.0,0.0,1.4911276063642367,0.262,-0.21153846153846145,0.9896103896103896,0.3,2.0,9.0,26,0.07692307692307693,0.34615384615384615,0,-0.008000000000000007,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.13333333333333333,0,0,0,0,0,0.05128205128205128,0.26666666666666666,0.0,0.09103394689443872,0.015384615384615385,0.25,6.0,0.23076923076923078,0.08205128205128205,0.3333333333333333,0.0,0.09485932003915375,-0.015384615384615385,0.2,10.0,0.38461538461538464,0.14871794871794872,0.3333333333333333,0.0,0.08497360072700709,-0.015384615384615385,0.4,10.0,0.38461538461538464,0.035897435897435895,0.26666666666666666,0.0,0.07596670435750237,0.03076923076923077,0.25,5.0,0.19230769230769232,0.0,0,0,0.0,0.0,0.0,1.0,0.038461538461538464
1.0,0.77,0.3229999999999999,NO,KC,1.0,2012,3,0.3229999999999999,NFC South,AFC West,0,0,0,0,0,1,2012-09-23,0.5,0.77,0.23,0.15580731690135735,1.7115384615384615,5.0,0.0,1.4911276063642367,0.27,-0.7115384615384615,1.0,0.2,1.0,13.0,26,0.038461538461538464,0.5,1,0.0,0.0,0.0,0.0,0.13333333333333333,0,0,0,0,0,0.05128205128205128,0.26666666666666666,0.0,0.09103394689443872,-0.05128205128205128,0.0,9.0,0.34615384615384615,0.08205128205128205,0.3333333333333333,0.0,0.09485932003915375,-0.08205128205128205,0.0,16.0,0.6153846153846154,0.14871794871794872,0.3333333333333333,0.0,0.08497360072700709,-0.015384615384615385,0.4,10.0,0.38461538461538464,0.035897435897435895,0.26666666666666666,0.0,0.07596670435750237,-0.035897435897435895,0.0,7.0,0.2692307692307692,0.0,0,0,0.0,0.0,0.0,1.0,0.038461538461538464
0.99,0.726,0.206,SF,MIN,4.5,2012,3,0.206,NFC West,NFC North,0,0,0,0,0,0,2012-09-23,0.5,0.77,0.23,0.15580731690135735,1.7115384615384615,5.0,0.0,1.4911276063642367,0.22599999999999998,2.7884615384615383,0.9428571428571428,0.9,3.0,2.0,26,0.11538461538461539,0.07692307692307693,0,-0.04400000000000004,0.2,0.2,0.2,0.13333333333333333,0,0,0,0,0,0.05128205128205128,0.26666666666666666,0.0,0.09103394689443872,0.14871794871794874,0.75,3.0,0.11538461538461539,0.08205128205128205,0.3333333333333333,0.0,0.09485932003915375,0.11794871794871796,0.6000000000000001,3.0,0.11538461538461539,0.14871794871794872,0.3333333333333333,0.0,0.08497360072700709,-0.015384615384615385,0.4,10.0,0.38461538461538464,0.035897435897435895,0.26666666666666666,0.0,0.07596670435750237,0.16410256410256413,0.75,2.0,0.07692307692307693,0.0,0,0,0.0,0.0,0.0,1.0,0.038461538461538464
0.97,0.645,0.036,DET,TEN,1.5,2012,3,0.036,NFC North,AFC South,0,0,0,0,0,1,2012-09-23,0.5,0.77,0.23,0.15580731690135735,1.7115384615384615,5.0,0.0,1.4911276063642367,0.14500000000000002,-0.21153846153846145,0.8376623376623377,0.3,4.0,9.0,26,0.15384615384615385,0.34615384615384615,0,-0.125,0.0,0.0,0.06666666666666667,0.26666666666666666,0,0,0,0,0,0.05128205128205128,0.26666666666666666,0.0,0.09103394689443872,-0.05128205128205128,0.0,9.0,0.34615384615384615,0.08205128205128205,0.3333333333333333,0.0,0.09485932003915375,-0.015384615384615385,0.2,10.0,0.38461538461538464,0.14871794871794872,0.3333333333333333,0.0,0.08497360072700709,0.11794871794871795,0.8,2.0,0.07692307692307693,0.035897435897435895,0.26666666666666666,0.0,0.07596670435750237,-0.035897435897435895,0.0,7.0,0.2692307692307692,0.0,0,0,0.0,0.0,0.0,1.0,0.038461538461538464
0.97,0.633,0.0139999999999999,WAS,CIN,1.0,2012,3,0.0139999999999999,NFC East,AFC North,0,1,0,0,0,1,2012-09-23,0.5,0.77,0.23,0.15580731690135735,1.7115384615384615,5.0,0.0,1.4911276063642367,0.133,-0.7115384615384615,0.8220779220779221,0.2,5.0,13.0,26,0.19230769230769232,0.5,0,-0.137,0.0,0.0,0.0,0.26666666666666666,0,0,0,0,0,0.05128205128205128,0.26666666666666666,0.0,0.09103394689443872,-0.05128205128205128,0.0,9.0,0.34615384615384615,0.08205128205128205,0.3333333333333333,0.0,0.09485932003915375,-0.08205128205128205,0.0,16.0,0.6153846153846154,0.14871794871794872,0.3333333333333333,0.0,0.08497360072700709,0.11794871794871795,0.8,2.0,0.07692307692307693,0.035897435897435895,0.26666666666666666,0.0,0.07596670435750237,-0.035897435897435895,0.0,7.0,0.2692307692307692,0.0,0,0,0.0,0.0,0.0,1.0,0.038461538461538464
0.96,0.623,0.006,PHI,ARI,0.5,2012,3,0.006,NFC East,NFC West,0,0,0,0,0,1,2012-09-23,0.5,0.77,0.23,0.15580731690135735,1.7115384615384615,5.0,0.0,1.4911276063642367,0.123,-1.2115384615384615,0.8090909090909091,0.1,7.0,21.0,26,0.2692307692307692,0.8076923076923077,0,-0.14700000000000002,0.0,0.0,0.0,0.06666666666666667,0,0,0,0,0,0.05128205128205128,0.26666666666666666,0.0,0.09103394689443872,-0.05128205128205128,0.0,9.0,0.34615384615384615,0.08205128205128205,0.3333333333333333,0.0,0.09485932003915375,-0.08205128205128205,0.0,16.0,0.6153846153846154,0.14871794871794872,0.3333333333333333,0.0,0.08497360072700709,-0.08205128205128205,0.2,20.0,0.7692307692307693,0.035897435897435895,0.26666666666666666,0.0,0.07596670435750237,-0.035897435897435895,0.0,7.0,0.2692307692307692,0.0,0,0,0.0,0.0,0.0,1.0,0.038461538461538464
0.96,0.631,0.0289999999999999,IND,JAX,1.0,2012,3,0.0289999999999999,AFC South,AFC South,1,0,0,0,0,1,2012-09-23,0.5,0.77,0.23,0.15580731690135735,1.7115384615384615,5.0,0.0,1.4911276063642367,0.131,-0.7115384615384615,0.8194805194805195,0.2,6.0,13.0,26,0.23076923076923078,0.5,0,-0.139,0.0,0.0,0.0,0.2,0,0,0,0,0,0.05128205128205128,0.26666666666666666,0.0,0.09103394689443872,-0.05128205128205128,0.0,9.0,0.34615384615384615,0.08205128205128205,0.3333333333333333,0.0,0.09485932003915375,-0.08205128205128205,0.0,16.0,0.6153846153846154,0.14871794871794872,0.3333333333333333,0.0,0.08497360072700709,0.051282051282051294,0.6000000000000001,6.0,0.23076923076923078,0.035897435897435895,0.26666666666666666,0.0,0.07596670435750237,-0.035897435897435895,0.0,7.0,0.2692307692307692,0.0,0,0,0.0,0.0,0.0,1.0,0.038461538461538464
0.94,0.614,0.018,GB,SEA,4.0,2012,3,0.018,NFC North,NFC West,0,0,0,0,0,0,2012-09-24,0.5,0.77,0.23,0.15580731690135735,1.7115384615384615,5.0,0.0,1.4911276063642367,0.11399999999999999,2.2884615384615383,0.7974025974025973,0.8,8.0,5.0,26,0.3076923076923077,0.19230769230769232,0,-0.15600000000000003,0.06666666666666667,0.2,0.26666666666666666,0.13333333333333333,0,0,0,0,0,0.05128205128205128,0.26666666666666666,0.0,0.09103394689443872,0.14871794871794874,0.75,3.0,0.11538461538461539,0.08205128205128205,0.3333333333333333,0.0,0.09485932003915375,0.18461538461538463,0.8,2.0,0.07692307692307693,0.14871794871794872,0.3333333333333333,0.0,0.08497360072700709,-0.015384615384615385,0.4,10.0,0.38461538461538464,0.035897435897435895,0.26666666666666666,0.0,0.07596670435750237,0.03076923076923077,0.25,5.0,0.19230769230769232,0.0,0,0,0.0,0.0,0.0,1.0,0.038461538461538464
0.91,0.586,0.003,CAR,NYG,1.0,2012,3,0.003,NFC South,NFC East,0,0,0,0,0,1,2012-09-20,0.5,0.77,0.23,0.15580731690135735,1.7115384615384615,5.0,0.0,1.4911276063642367,0.08599999999999997,-0.7115384615384615,0.761038961038961,0.2,9.0,13.0,26,0.34615384615384615,0.5,0,-0.18400000000000005,0.0,0.0,0.0,0.13333333333333333,1,1,0,1,0,0.05128205128205128,0.26666666666666666,0.0,0.09103394689443872,-0.05128205128205128,0.0,9.0,0.34615384615384615,0.08205128205128205,0.3333333333333333,0.0,0.09485932003915375,-0.08205128205128205,0.0,16.0,0.6153846153846154,0.14871794871794872,0.3333333333333333,0.0,0.08497360072700709,-0.015384615384615385,0.4,10.0,0.38461538461538464,0.035897435897435895,0.26666666666666666,0.0,0.07596670435750237,-0.035897435897435895,0.0,7.0,0.2692307692307692,0.0,0,0,0.0,0.0,0.0,1.0,0.038461538461538464
0.91,0.586,0.002,BAL,NE,2.0,2012,3,0.002,AFC North,AFC East,0,0,0,0,0,1,2012-09-23,0.5,0.77,0.23,0.15580731690135735,1.7115384615384615,5.0,0.0,1.4911276063642367,0.08599999999999997,0.28846153846153855,0.761038961038961,0.4,9.0,6.0,26,0.34615384615384615,0.23076923076923078,0,-0.18400000000000005,0.0,0.06666666666666667,0.13333333333333333,0.2,0,0,0,0,0,0.05128205128205128,0.26666666666666666,0.0,0.09103394689443872,0.015384615384615385,0.25,6.0,0.23076923076923078,0.08205128205128205,0.3333333333333333,0.0,0.09485932003915375,0.05128205128205128,0.4,6.0,0.23076923076923078,0.14871794871794872,0.3333333333333333,0.0,0.08497360072700709,0.051282051282051294,0.6000000000000001,6.0,0.23076923076923078,0.035897435897435895,0.26666666666666666,0.0,0.07596670435750237,-0.035897435897435895,0.0,7.0,0.2692307692307692,0.0,0,0,0.0,0.0,0.0,1.0,0.038461538461538464
0.89,0.581,0.012,NYJ,MIA,1.0,2012,3,0.012,AFC East,AFC East,1,1,0,0,0,0,2012-09-23,0.5,0.77,0.23,0.15580731690135735,1.7115384615384615,5.0,0.0,1.4911276063642367,0.08099999999999996,-0.7115384615384615,0.7545454545454545,0.2,11.0,13.0,26,0.4230769230769231,0.5,0,-0.18900000000000006,0.0,0.0,0.0,0.2,0,0,0,0,0,0.05128205128205128,0.26666666666666666,0.0,0.09103394689443872,-0.05128205128205128,0.0,9.0,0.34615384615384615,0.08205128205128205,0.3333333333333333,0.0,0.09485932003915375,-0.08205128205128205,0.0,16.0,0.6153846153846154,0.14871794871794872,0.3333333333333333,0.0,0.08497360072700709,0.051282051282051294,0.6000000000000001,6.0,0.23076923076923078,0.035897435897435895,0.26666666666666666,0.0,0.07596670435750237,-0.035897435897435895,0.0,7.0,0.2692307692307692,0.0,0,0,0.0,0.0,0.0,1.0,0.038461538461538464
0.87,0.57,0.02,BUF,CLE,1.0,2012,3,0.02,AFC East,AFC North,0,1,0,0,0,0,2012-09-23,0.5,0.77,0.23,0.15580731690135735,1.7115384615384615,5.0,0.0,1.4911276063642367,0.06999999999999995,-0.7115384615384615,0.7402597402597402,0.2,12.0,13.0,26,0.46153846153846156,0.5,0,-0.20000000000000007,0.0,0.0,0.06666666666666667,0.13333333333333333,0,0,0,0,0,0.05128205128205128,0.26666666666666666,0.0,0.09103394689443872,-0.05128205128205128,0.0,9.0,0.34615384615384615,0.08205128205128205,0.3333333333333333,0.0,0.09485932003915375,-0.015384615384615385,0.2,10.0,0.38461538461538464,0.14871794871794872,0.3333333333333333,0.0,0.08497360072700709,-0.015384615384615385,0.4,10.0,0.38461538461538464,0.035897435897435895,0.26666666666666666,0.0,0.07596670435750237,-0.035897435897435895,0.0,7.0,0.2692307692307692,0.0,0,0,0.0,0.0,0.0,1.0,0.038461538461538464
0.81,0.524,0.002,HOU,DEN,4.5,2012,3,0.002,AFC South,AFC West,0,1,0,0,0,0,2012-09-23,0.5,0.77,0.23,0.15580731690135735,1.7115384615384615,5.0,0.0,1.4911276063642367,0.02400000000000002,2.7884615384615383,0.6805194805194805,0.9,13.0,2.0,26,0.5,0.07692307692307693,0,-0.246,0.26666666666666666,0.26666666666666666,0.3333333333333333,0.13333333333333333,0,0,0,0,0,0.05128205128205128,0.26666666666666666,0.0,0.09103394689443872,0.2153846153846154,1.0,1.0,0.038461538461538464,0.08205128205128205,0.3333333333333333,0.0,0.09485932003915375,0.2512820512820513,1.0,1.0,0.038461538461538464,0.14871794871794872,0.3333333333333333,0.0,0.08497360072700709,-0.015384615384615385,0.4,10.0,0.38461538461538464,0.035897435897435895,0.26666666666666666,0.0,0.07596670435750237,0.23076923076923078,1.0,1.0,0.038461538461538464,0.0,0,0,0.0,0.0,0.0,1.0,0.038461538461538464
0.74,0.476,0.001,DEN,HOU,4.5,2012,3,0.001,AFC West,AFC South,0,1,0,0,0,0,2012-09-23,0.5,0.77,0.23,0.15580731690135735,1.7115384615384615,5.0,0.0,1.4911276063642367,-0.02400000000000002,2.7884615384615383,0.6181818181818182,0.9,14.0,2.0,26,0.5384615384615384,0.07692307692307693,0,-0.29400000000000004,0.13333333333333333,0.2,0.13333333333333333,0.13333333333333333,0,0,0,0,0,0.05128205128205128,0.26666666666666666,0.0,0.09103394689443872,0.14871794871794874,0.75,3.0,0.11538461538461539,0.08205128205128205,0.3333333333333333,0.0,0.09485932003915375,0.05128205128205128,0.4,6.0,0.23076923076923078,0.14871794871794872,0.3333333333333333,0.0,0.08497360072700709,-0.015384615384615385,0.4,10.0,0.38461538461538464,0.035897435897435895,0.26666666666666666,0.0,0.07596670435750237,0.09743589743589744,0.5,4.0,0.15384615384615385,0.0,0,0,0.0,0.0,0.0,1.0,0.038461538461538464
0.68,0.43,0.001,CLE,BUF,0.5,2012,3,0.001,AFC North,AFC East,0,0,0,0,0,1,2012-09-23,0.5,0.77,0.23,0.15580731690135735,1.7115384615384615,5.0,0.0,1.4911276063642367,-0.07,-1.2115384615384615,0.5584415584415584,0.1,15.0,21.0,26,0.5769230769230769,0.8076923076923077,0,-0.34,0.0,0.0,0.06666666666666667,0.06666666666666667,0,0,0,0,0,0.05128205128205128,0.26666666666666666,0.0,0.09103394689443872,-0.05128205128205128,0.0,9.0,0.34615384615384615,0.08205128205128205,0.3333333333333333,0.0,0.09485932003915375,-0.015384615384615385,0.2,10.0,0.38461538461538464,0.14871794871794872,0.3333333333333333,0.0,0.08497360072700709,-0.08205128205128205,0.2,20.0,0.7692307692307693,0.035897435897435895,0.26666666666666666,0.0,0.07596670435750237,-0.035897435897435895,0.0,7.0,0.2692307692307692,0.0,0,0,0.0,0.0,0.0,1.0,0.038461538461538464
0.66,0.419,0.0,MIA,NYJ,1.5,2012,3,0.0,AFC East,AFC East,1,0,0,0,0,1,2012-09-23,0.5,0.77,0.23,0.15580731690135735,1.7115384615384615,5.0,0.0,1.4911276063642367,-0.08100000000000002,-0.21153846153846145,0.5441558441558442,0.3,16.0,9.0,26,0.6153846153846154,0.34615384615384615,0,-0.35100000000000003,0.0,0.0,0.13333333333333333,0.06666666666666667,0,0,0,0,0,0.05128205128205128,0.26666666666666666,0.0,0.09103394689443872,-0.05128205128205128,0.0,9.0,0.34615384615384615,0.08205128205128205,0.3333333333333333,0.0,0.09485932003915375,0.05128205128205128,0.4,6.0,0.23076923076923078,0.14871794871794872,0.3333333333333333,0.0,0.08497360072700709,-0.08205128205128205,0.2,20.0,0.7692307692307693,0.035897435897435895,0.26666666666666666,0.0,0.07596670435750237,-0.035897435897435895,0.0,7.0,0.2692307692307692,0.0,0,0,0.0,0.0,0.0,1.0,0.038461538461538464
0.64,0.414,0.001,NE,BAL,5.0,2012,3,0.001,AFC East,AFC North,0,0,0,0,0,1,2012-09-23,0.5,0.77,0.23,0.15580731690135735,1.7115384615384615,5.0,0.0,1.4911276063642367,-0.08600000000000002,3.2884615384615383,0.5376623376623376,1.0,17.0,1.0,26,0.6538461538461539,0.038461538461538464,0,-0.35600000000000004,0.2,0.26666666666666666,0.2,0.3333333333333333,0,0,0,0,0,0.05128205128205128,0.26666666666666666,0.0,0.09103394689443872,0.2153846153846154,1.0,1.0,0.038461538461538464,0.08205128205128205,0.3333333333333333,0.0,0.09485932003915375,0.11794871794871796,0.6000000000000001,3.0,0.11538461538461539,0.14871794871794872,0.3333333333333333,0.0,0.08497360072700709,0.1846153846153846,1.0,1.0,0.038461538461538464,0.035897435897435895,0.26666666666666666,0.0,0.07596670435750237,0.16410256410256413,0.75,2.0,0.07692307692307693,0.0,0,0,0.0,0.0,0.0,1.0,0.038461538461538464
0.64,0.414,0.003,NYG,CAR,2.0,2012,3,0.003,NFC East,NFC South,0,0,0,0,0,1,2012-09-20,0.5,0.77,0.23,0.15580731690135735,1.7115384615384615,5.0,0.0,1.4911276063642367,-0.08600000000000002,0.28846153846153855,0.5376623376623376,0.4,17.0,6.0,26,0.6538461538461539,0.23076923076923078,0,-0.35600000000000004,0.0,0.0,0.2,0.2,1,1,0,0,1,0.05128205128205128,0.26666666666666666,0.0,0.09103394689443872,-0.05128205128205128,0.0,9.0,0.34615384615384615,0.08205128205128205,0.3333333333333333,0.0,0.09485932003915375,0.11794871794871796,0.6000000000000001,3.0,0.11538461538461539,0.14871794871794872,0.3333333333333333,0.0,0.08497360072700709,0.051282051282051294,0.6000000000000001,6.0,0.23076923076923078,0.035897435897435895,0.26666666666666666,0.0,0.07596670435750237,-0.035897435897435895,0.0,7.0,0.2692307692307692,0.0,0,0,0.0,0.0,0.0,1.0,0.038461538461538464
0.61,0.386,0.0,SEA,GB,2.0,2012,3,0.0,NFC West,NFC North,0,1,0,0,0,0,2012-09-24,0.5,0.77,0.23,0.15580731690135735,1.7115384615384615,5.0,0.0,1.4911276063642367,-0.11399999999999999,0.28846153846153855,0.5012987012987014,0.4,19.0,6.0,26,0.7307692307692307,0.23076923076923078,0,-0.384,0.0,0.06666666666666667,0.0,0.26666666666666666,0,0,0,0,0,0.05128205128205128,0.26666666666666666,0.0,0.09103394689443872,0.015384615384615385,0.25,6.0,0.23076923076923078,0.08205128205128205,0.3333333333333333,0.0,0.09485932003915375,-0.08205128205128205,0.0,16.0,0.6153846153846154,0.14871794871794872,0.3333333333333333,0.0,0.08497360072700709,0.11794871794871795,0.8,2.0,0.07692307692307693,0.035897435897435895,0.26666666666666666,0.0,0.07596670435750237,-0.035897435897435895,0.0,7.0,0.2692307692307692,0.0,0,0,0.0,0.0,0.0,1.0,0.038461538461538464
0.59,0.369,0.0,JAX,IND,0.0,2012,3,0.0,AFC South,AFC South,1,0,0,0,0,1,2012-09-23,0.5,0.77,0.23,0.15580731690135735,1.7115384615384615,5.0,0.0,1.4911276063642367,-0.131,-1.7115384615384615,0.4792207792207792,0.0,21.0,25.0,26,0.8076923076923077,0.9615384615384616,0,-0.401,0.0,0.0,0.0,0.0,0,0,0,0,0,0.05128205128205128,0.26666666666666666,0.0,0.09103394689443872,-0.05128205128205128,0.0,9.0,0.34615384615384615,0.08205128205128205,0.3333333333333333,0.0,0.09485932003915375,-0.08205128205128205,0.0,16.0,0.6153846153846154,0.14871794871794872,0.3333333333333333,0.0,0.08497360072700709,-0.14871794871794872,0.0,25.0,0.9615384615384616,0.035897435897435895,0.26666666666666666,0.0,0.07596670435750237,-0.035897435897435895,0.0,7.0,0.2692307692307692,0.0,0,0,0.0,0.0,0.0,1.0,0.038461538461538464
