Year,Week,Calendar Date,Home Team,Away Team,Winner/tie,Loser/tie,PtsW,PtsL
2023,1,2023-09-10,CLE,CIN,CLE,CIN,24.0,3.0
2023,1,2023-09-10,IND,JAX,JAX,IND,31.0,21.0
2023,1,2023-09-10,MIN,TB,TB,MIN,20.0,17.0
2023,1,2023-09-10,NO,TEN,NO,TEN,16.0,15.0
2023,1,2023-09-10,PIT,SF,SF,PIT,30.0,7.0
2023,1,2023-09-10,WSH,ARI,WSH,ARI,20.0,16.0
2023,1,2023-09-10,CHI,GB,GB,CHI,38.0,20.0
2023,1,2023-09-10,DEN,LV,LV,DEN,17.0,16.0
2023,1,2023-09-10,LAC,MIA,MIA,LAC,36.0,34.0
2023,1,2023-09-10,NE,PHI,PHI,NE,25.0,20.0
2023,1,2023-09-10,SEA,LAR,LAR,SEA,30.0,13.0
2023,1,2023-09-10,NYG,DAL,DAL,NYG,40.0,0.0
2023,1,2023-09-11,NYJ,BUF,NYJ,BUF,22.0,16.0
2023,2,2023-09-14,PHI,MIN,PHI,MIN,34.0,28.0
2023,2,2023-09-17,ATL,GB,ATL,GB,25.0,24.0
2023,2,2023-09-17,BUF,LV,BUF,LV,38.0,10.0
2023,2,2023-09-17,CIN,BAL,BAL,CIN,27.0,24.0
2023,2,2023-09-17,DET,SEA,SEA,DET,37.0,31.0
2023,2,2023-09-17,HOU,IND,IND,HOU,31.0,20.0
2023,2,2023-09-17,JAX,KC,KC,JAX,17.0,9.0
2023,2,2023-09-17,TB,CHI,TB,CHI,27.0,17.0
2023,2,2023-09-17,TEN,LAC,TEN,LAC,27.0,24.0
2023,2,2023-09-17,ARI,NYG,NYG,ARI,31.0,28.0
2023,2,2023-09-17,LAR,SF,SF,LAR,30.0,23.0
2023,2,2023-09-17,DAL,NYJ,DAL,NYJ,30.0,10.0
2023,2,2023-09-17,DEN,WSH,WSH,DEN,35.0,33.0
2023,2,2023-09-17,NE,MIA,MIA,NE,24.0,17.0
2023,2,2023-09-18,CAR,NO,NO,CAR,20.0,17.0
2023,2,2023-09-18,PIT,CLE,PIT,CLE,26.0,22.0
2023,3,2023-09-21,SF,NYG,SF,NYG,30.0,12.0
2023,3,2023-09-24,BAL,IND,IND,BAL,22.0,19.0
2023,3,2023-09-24,CLE,TEN,CLE,TEN,27.0,3.0
2023,3,2023-09-24,DET,ATL,DET,ATL,20.0,6.0
2023,3,2023-09-24,GB,NO,GB,NO,18.0,17.0
2023,3,2023-09-24,JAX,HOU,HOU,JAX,37.0,17.0
2023,3,2023-09-24,MIA,DEN,MIA,DEN,70.0,20.0
2023,3,2023-09-24,MIN,LAC,LAC,MIN,28.0,24.0
2023,3,2023-09-24,NYJ,NE,NE,NYJ,15.0,10.0
2023,3,2023-09-24,WSH,BUF,BUF,WSH,37.0,3.0
2023,3,2023-09-24,SEA,CAR,SEA,CAR,37.0,27.0
2023,3,2023-09-24,ARI,DAL,ARI,DAL,28.0,16.0
2023,3,2023-09-24,KC,CHI,KC,CHI,41.0,10.0
2023,3,2023-09-24,LV,PIT,PIT,LV,23.0,18.0
2023,3,2023-09-25,TB,PHI,PHI,TB,25.0,11.0
2023,3,2023-09-25,CIN,LAR,CIN,LAR,19.0,16.0
2023,4,2023-09-28,GB,DET,DET,GB,34.0,20.0
2023,4,2023-10-01,JAX,ATL,JAX,ATL,23.0,7.0
2023,4,2023-10-01,BUF,MIA,BUF,MIA,48.0,20.0
2023,4,2023-10-01,CAR,MIN,MIN,CAR,21.0,13.0
2023,4,2023-10-01,CHI,DEN,DEN,CHI,31.0,28.0
2023,4,2023-10-01,CLE,BAL,BAL,CLE,28.0,3.0
2023,4,2023-10-01,HOU,PIT,HOU,PIT,30.0,6.0
2023,4,2023-10-01,IND,LAR,LAR,IND,29.0,23.0
2023,4,2023-10-01,NO,TB,TB,NO,26.0,9.0
2023,4,2023-10-01,PHI,WSH,PHI,WSH,34.0,31.0
2023,4,2023-10-01,TEN,CIN,TEN,CIN,27.0,3.0
2023,4,2023-10-01,LAC,LV,LAC,LV,24.0,17.0
2023,4,2023-10-01,DAL,NE,DAL,NE,38.0,3.0
2023,4,2023-10-01,SF,ARI,SF,ARI,35.0,16.0
2023,4,2023-10-01,NYJ,KC,KC,NYJ,23.0,20.0
2023,4,2023-10-02,NYG,SEA,SEA,NYG,24.0,3.0
2023,5,2023-10-05,WSH,CHI,CHI,WSH,40.0,20.0
2023,5,2023-10-08,BUF,JAX,JAX,BUF,25.0,20.0
2023,5,2023-10-08,ATL,HOU,ATL,HOU,21.0,19.0
2023,5,2023-10-08,DET,CAR,DET,CAR,42.0,24.0
2023,5,2023-10-08,IND,TEN,IND,TEN,23.0,16.0
2023,5,2023-10-08,MIA,NYG,MIA,NYG,31.0,16.0
2023,5,2023-10-08,NE,NO,NO,NE,34.0,0.0
2023,5,2023-10-08,PIT,BAL,PIT,BAL,17.0,10.0
2023,5,2023-10-08,ARI,CIN,CIN,ARI,34.0,20.0
2023,5,2023-10-08,LAR,PHI,PHI,LAR,23.0,14.0
2023,5,2023-10-08,DEN,NYJ,NYJ,DEN,31.0,21.0
2023,5,2023-10-08,MIN,KC,KC,MIN,27.0,20.0
2023,5,2023-10-08,SF,DAL,SF,DAL,42.0,10.0
2023,5,2023-10-09,LV,GB,LV,GB,17.0,13.0
2023,6,2023-10-12,KC,DEN,KC,DEN,19.0,8.0
2023,6,2023-10-15,TEN,BAL,BAL,TEN,24.0,16.0
2023,6,2023-10-15,ATL,WSH,WSH,ATL,24.0,16.0
2023,6,2023-10-15,CHI,MIN,MIN,CHI,19.0,13.0
2023,6,2023-10-15,CIN,SEA,CIN,SEA,17.0,13.0
2023,6,2023-10-15,CLE,SF,CLE,SF,19.0,17.0
2023,6,2023-10-15,HOU,NO,HOU,NO,20.0,13.0
2023,6,2023-10-15,JAX,IND,JAX,IND,37.0,20.0
2023,6,2023-10-15,MIA,CAR,MIA,CAR,42.0,21.0
2023,6,2023-10-15,LV,NE,LV,NE,21.0,17.0
2023,6,2023-10-15,LAR,ARI,LAR,ARI,26.0,9.0
2023,6,2023-10-15,NYJ,PHI,NYJ,PHI,20.0,14.0
2023,6,2023-10-15,TB,DET,DET,TB,20.0,6.0
2023,6,2023-10-15,BUF,NYG,BUF,NYG,14.0,9.0
2023,6,2023-10-16,LAC,DAL,DAL,LAC,20.0,17.0
2023,7,2023-10-19,NO,JAX,JAX,NO,31.0,24.0
2023,7,2023-10-22,BAL,DET,BAL,DET,38.0,6.0
2023,7,2023-10-22,CHI,LV,CHI,LV,30.0,12.0
2023,7,2023-10-22,IND,CLE,CLE,IND,39.0,38.0
2023,7,2023-10-22,NE,BUF,NE,BUF,29.0,25.0
2023,7,2023-10-22,NYG,WSH,NYG,WSH,14.0,7.0
2023,7,2023-10-22,TB,ATL,ATL,TB,16.0,13.0
2023,7,2023-10-22,LAR,PIT,PIT,LAR,24.0,17.0
2023,7,2023-10-22,SEA,ARI,SEA,ARI,20.0,10.0
2023,7,2023-10-22,DEN,GB,DEN,GB,19.0,17.0
2023,7,2023-10-22,KC,LAC,KC,LAC,31.0,17.0
2023,7,2023-10-22,PHI,MIA,PHI,MIA,31.0,17.0
2023,7,2023-10-23,MIN,SF,MIN,SF,22.0,17.0
2023,8,2023-10-26,BUF,TB,BUF,TB,24.0,18.0
2023,8,2023-10-29,CAR,HOU,CAR,HOU,15.0,13.0
2023,8,2023-10-29,DAL,LAR,DAL,LAR,43.0,20.0
2023,8,2023-10-29,GB,MIN,MIN,GB,24.0,10.0
2023,8,2023-10-29,IND,NO,NO,IND,38.0,27.0
2023,8,2023-10-29,MIA,NE,MIA,NE,31.0,17.0
2023,8,2023-10-29,NYG,NYJ,NYJ,NYG,13.0,10.0
2023,8,2023-10-29,PIT,JAX,JAX,PIT,20.0,10.0
2023,8,2023-10-29,TEN,ATL,TEN,ATL,28.0,23.0
2023,8,2023-10-29,WSH,PHI,PHI,WSH,38.0,31.0
2023,8,2023-10-29,SEA,CLE,SEA,CLE,24.0,20.0
2023,8,2023-10-29,ARI,BAL,BAL,ARI,31.0,24.0
2023,8,2023-10-29,DEN,KC,DEN,KC,24.0,9.0
2023,8,2023-10-29,SF,CIN,CIN,SF,31.0,17.0
2023,8,2023-10-29,LAC,CHI,LAC,CHI,30.0,13.0
2023,8,2023-10-30,DET,LV,DET,LV,26.0,14.0
2023,9,2023-11-02,PIT,TEN,PIT,TEN,20.0,16.0
2023,9,2023-11-05,KC,MIA,KC,MIA,21.0,14.0
2023,9,2023-11-05,ATL,MIN,MIN,ATL,31.0,28.0
2023,9,2023-11-05,BAL,SEA,BAL,SEA,37.0,3.0
2023,9,2023-11-05,CLE,ARI,CLE,ARI,27.0,0.0
2023,9,2023-11-05,GB,LAR,GB,LAR,20.0,3.0
2023,9,2023-11-05,HOU,TB,HOU,TB,39.0,37.0
2023,9,2023-11-05,NE,WSH,WSH,NE,20.0,17.0
2023,9,2023-11-05,NO,CHI,NO,CHI,24.0,17.0
2023,9,2023-11-05,CAR,IND,IND,CAR,27.0,13.0
2023,9,2023-11-05,LV,NYG,LV,NYG,30.0,6.0
2023,9,2023-11-05,PHI,DAL,PHI,DAL,28.0,23.0
2023,9,2023-11-05,CIN,BUF,CIN,BUF,24.0,18.0
2023,9,2023-11-06,NYJ,LAC,LAC,NYJ,27.0,6.0
2023,10,2023-11-09,CHI,CAR,CHI,CAR,16.0,13.0
2023,10,2023-11-12,NE,IND,IND,NE,10.0,6.0
2023,10,2023-11-12,BAL,CLE,CLE,BAL,33.0,31.0
2023,10,2023-11-12,CIN,HOU,HOU,CIN,30.0,27.0
2023,10,2023-11-12,JAX,SF,SF,JAX,34.0,3.0
2023,10,2023-11-12,MIN,NO,MIN,NO,27.0,19.0
2023,10,2023-11-12,PIT,GB,PIT,GB,23.0,19.0
2023,10,2023-11-12,TB,TEN,TB,TEN,20.0,6.0
2023,10,2023-11-12,ARI,ATL,ARI,ATL,25.0,23.0
2023,10,2023-11-12,LAC,DET,DET,LAC,41.0,38.0
2023,10,2023-11-12,DAL,NYG,DAL,NYG,49.0,17.0
2023,10,2023-11-12,SEA,WSH,SEA,WSH,29.0,26.0
2023,10,2023-11-12,LV,NYJ,LV,NYJ,16.0,12.0
2023,10,2023-11-13,BUF,DEN,DEN,BUF,24.0,22.0
2023,11,2023-11-16,BAL,CIN,BAL,CIN,34.0,20.0
2023,11,2023-11-19,CAR,DAL,DAL,CAR,33.0,10.0
2023,11,2023-11-19,CLE,PIT,CLE,PIT,13.0,10.0
2023,11,2023-11-19,DET,CHI,DET,CHI,31.0,26.0
2023,11,2023-11-19,GB,LAC,GB,LAC,23.0,20.0
2023,11,2023-11-19,HOU,ARI,HOU,ARI,21.0,16.0
2023,11,2023-11-19,JAX,TEN,JAX,TEN,34.0,14.0
2023,11,2023-11-19,MIA,LV,MIA,LV,20.0,13.0
2023,11,2023-11-19,WSH,NYG,NYG,WSH,31.0,19.0
2023,11,2023-11-19,SF,TB,SF,TB,27.0,14.0
2023,11,2023-11-19,BUF,NYJ,BUF,NYJ,32.0,6.0
2023,11,2023-11-19,LAR,SEA,LAR,SEA,17.0,16.0
2023,11,2023-11-19,DEN,MIN,DEN,MIN,21.0,20.0
2023,11,2023-11-20,KC,PHI,PHI,KC,21.0,17.0
2023,12,2023-11-23,DET,GB,GB,DET,29.0,22.0
2023,12,2023-11-23,DAL,WSH,DAL,WSH,45.0,10.0
2023,12,2023-11-23,SEA,SF,SF,SEA,31.0,13.0
2023,12,2023-11-24,NYJ,MIA,MIA,NYJ,34.0,13.0
2023,12,2023-11-26,ATL,NO,ATL,NO,24.0,15.0
2023,12,2023-11-26,CIN,PIT,PIT,CIN,16.0,10.0
2023,12,2023-11-26,HOU,JAX,JAX,HOU,24.0,21.0
2023,12,2023-11-26,IND,TB,IND,TB,27.0,20.0
2023,12,2023-11-26,NYG,NE,NYG,NE,10.0,7.0
2023,12,2023-11-26,TEN,CAR,TEN,CAR,17.0,10.0
2023,12,2023-11-26,ARI,LAR,LAR,ARI,37.0,14.0
2023,12,2023-11-26,DEN,CLE,DEN,CLE,29.0,12.0
2023,12,2023-11-26,LV,KC,KC,LV,31.0,17.0
2023,12,2023-11-26,PHI,BUF,PHI,BUF,37.0,34.0
2023,12,2023-11-26,LAC,BAL,BAL,LAC,20.0,10.0
2023,12,2023-11-27,MIN,CHI,CHI,MIN,12.0,10.0
2023,13,2023-11-30,DAL,SEA,DAL,SEA,41.0,35.0
2023,13,2023-12-03,HOU,DEN,HOU,DEN,22.0,17.0
2023,13,2023-12-03,NE,LAC,LAC,NE,6.0,0.0
2023,13,2023-12-03,NO,DET,DET,NO,33.0,28.0
2023,13,2023-12-03,NYJ,ATL,ATL,NYJ,13.0,8.0
2023,13,2023-12-03,PIT,ARI,ARI,PIT,24.0,10.0
2023,13,2023-12-03,TEN,IND,IND,TEN,31.0,28.0
2023,13,2023-12-03,WSH,MIA,MIA,WSH,45.0,15.0
2023,13,2023-12-03,TB,CAR,TB,CAR,21.0,18.0
2023,13,2023-12-03,LAR,CLE,LAR,CLE,36.0,19.0
2023,13,2023-12-03,PHI,SF,SF,PHI,42.0,19.0
2023,13,2023-12-03,GB,KC,GB,KC,27.0,19.0
2023,13,2023-12-04,JAX,CIN,CIN,JAX,34.0,31.0
2023,14,2023-12-07,PIT,NE,NE,PIT,21.0,18.0
2023,14,2023-12-10,ATL,TB,TB,ATL,29.0,25.0
2023,14,2023-12-10,BAL,LAR,BAL,LAR,37.0,31.0
2023,14,2023-12-10,CHI,DET,CHI,DET,28.0,13.0
2023,14,2023-12-10,CIN,IND,CIN,IND,34.0,14.0
2023,14,2023-12-10,CLE,JAX,CLE,JAX,31.0,27.0
2023,14,2023-12-10,NO,CAR,NO,CAR,28.0,6.0
2023,14,2023-12-10,NYJ,HOU,NYJ,HOU,30.0,6.0
2023,14,2023-12-10,LV,MIN,MIN,LV,3.0,0.0
2023,14,2023-12-10,SF,SEA,SF,SEA,28.0,16.0
2023,14,2023-12-10,KC,BUF,BUF,KC,20.0,17.0
2023,14,2023-12-10,LAC,DEN,DEN,LAC,24.0,7.0
2023,14,2023-12-10,DAL,PHI,DAL,PHI,33.0,13.0
2023,14,2023-12-11,MIA,TEN,TEN,MIA,28.0,27.0
2023,14,2023-12-11,NYG,GB,NYG,GB,24.0,22.0
2023,15,2023-12-14,LV,LAC,LV,LAC,63.0,21.0
2023,15,2023-12-16,CIN,MIN,CIN,MIN,27.0,24.0
2023,15,2023-12-16,IND,PIT,IND,PIT,30.0,13.0
2023,15,2023-12-16,DET,DEN,DET,DEN,42.0,17.0
2023,15,2023-12-17,CAR,ATL,CAR,ATL,9.0,7.0
2023,15,2023-12-17,CLE,CHI,CLE,CHI,20.0,17.0
2023,15,2023-12-17,GB,TB,TB,GB,34.0,20.0
2023,15,2023-12-17,MIA,NYJ,MIA,NYJ,30.0,0.0
2023,15,2023-12-17,NE,KC,KC,NE,27.0,17.0
2023,15,2023-12-17,NO,NYG,NO,NYG,24.0,6.0
2023,15,2023-12-17,TEN,HOU,HOU,TEN,19.0,16.0
2023,15,2023-12-17,ARI,SF,SF,ARI,45.0,29.0
2023,15,2023-12-17,LAR,WSH,LAR,WSH,28.0,20.0
2023,15,2023-12-17,BUF,DAL,BUF,DAL,31.0,10.0
2023,15,2023-12-17,JAX,BAL,BAL,JAX,23.0,7.0
2023,15,2023-12-18,SEA,PHI,SEA,PHI,20.0,17.0
2023,16,2023-12-21,LAR,NO,LAR,NO,30.0,22.0
2023,16,2023-12-23,PIT,CIN,PIT,CIN,34.0,11.0
2023,16,2023-12-23,LAC,BUF,BUF,LAC,24.0,22.0
2023,16,2023-12-24,ATL,IND,ATL,IND,29.0,10.0
2023,16,2023-12-24,CAR,GB,GB,CAR,33.0,30.0
2023,16,2023-12-24,HOU,CLE,CLE,HOU,36.0,22.0
2023,16,2023-12-24,MIN,DET,DET,MIN,30.0,24.0
2023,16,2023-12-24,NYJ,WSH,NYJ,WSH,30.0,28.0
2023,16,2023-12-24,TEN,SEA,SEA,TEN,20.0,17.0
2023,16,2023-12-24,TB,JAX,TB,JAX,30.0,12.0
2023,16,2023-12-24,CHI,ARI,CHI,ARI,27.0,16.0
2023,16,2023-12-24,MIA,DAL,MIA,DAL,22.0,20.0
2023,16,2023-12-24,DEN,NE,NE,DEN,26.0,23.0
2023,16,2023-12-25,KC,LV,LV,KC,20.0,14.0
2023,16,2023-12-25,PHI,NYG,PHI,NYG,33.0,25.0
2023,16,2023-12-25,SF,BAL,BAL,SF,33.0,19.0
2023,17,2023-12-28,CLE,NYJ,CLE,NYJ,37.0,20.0
2023,17,2023-12-30,DAL,DET,DAL,DET,20.0,19.0
2023,17,2023-12-31,BAL,MIA,BAL,MIA,56.0,19.0
2023,17,2023-12-31,BUF,NE,BUF,NE,27.0,21.0
2023,17,2023-12-31,CHI,ATL,CHI,ATL,37.0,17.0
2023,17,2023-12-31,HOU,TEN,HOU,TEN,26.0,3.0
2023,17,2023-12-31,IND,LV,IND,LV,23.0,20.0
2023,17,2023-12-31,JAX,CAR,JAX,CAR,26.0,0.0
2023,17,2023-12-31,NYG,LAR,LAR,NYG,26.0,25.0
2023,17,2023-12-31,PHI,ARI,ARI,PHI,35.0,31.0
2023,17,2023-12-31,TB,NO,NO,TB,23.0,13.0
2023,17,2023-12-31,WSH,SF,SF,WSH,27.0,10.0
2023,17,2023-12-31,SEA,PIT,PIT,SEA,30.0,23.0
2023,17,2023-12-31,DEN,LAC,DEN,LAC,16.0,9.0
2023,17,2023-12-31,KC,CIN,KC,CIN,25.0,17.0
2023,17,2023-12-31,MIN,GB,GB,MIN,33.0,10.0
2023,18,2024-01-06,BAL,PIT,PIT,BAL,17.0,10.0
2023,18,2024-01-06,IND,HOU,HOU,IND,23.0,19.0
2023,18,2024-01-07,CAR,TB,TB,CAR,9.0,0.0
2023,18,2024-01-07,CIN,CLE,CIN,CLE,31.0,14.0
2023,18,2024-01-07,DET,MIN,DET,MIN,30.0,20.0
2023,18,2024-01-07,NE,NYJ,NYJ,NE,17.0,3.0
2023,18,2024-01-07,NO,ATL,NO,ATL,48.0,17.0
2023,18,2024-01-07,TEN,JAX,TEN,JAX,28.0,20.0
2023,18,2024-01-07,ARI,SEA,SEA,ARI,21.0,20.0
2023,18,2024-01-07,GB,CHI,GB,CHI,17.0,9.0
2023,18,2024-01-07,LAC,KC,KC,LAC,13.0,12.0
2023,18,2024-01-07,LV,DEN,LV,DEN,27.0,14.0
2023,18,2024-01-07,NYG,PHI,NYG,PHI,27.0,10.0
2023,18,2024-01-07,SF,LAR,LAR,SF,21.0,20.0
2023,18,2024-01-07,WSH,DAL,DAL,WSH,38.0,10.0
2023,18,2024-01-07,MIA,BUF,BUF,MIA,21.0,14.0
2024,1,2024-09-05,KC,BAL,KC,BAL,27.0,20.0
2024,1,2024-09-06,PHI,GB,PHI,GB,34.0,29.0
2024,1,2024-09-08,ATL,PIT,PIT,ATL,18.0,10.0
2024,1,2024-09-08,BUF,ARI,BUF,ARI,34.0,28.0
2024,1,2024-09-08,CHI,TEN,CHI,TEN,24.0,17.0
2024,1,2024-09-08,CIN,NE,NE,CIN,16.0,10.0
2024,1,2024-09-08,IND,HOU,HOU,IND,29.0,27.0
2024,1,2024-09-08,MIA,JAX,MIA,JAX,20.0,17.0
2024,1,2024-09-08,NO,CAR,NO,CAR,47.0,10.0
2024,1,2024-09-08,NYG,MIN,MIN,NYG,28.0,6.0
2024,1,2024-09-08,LAC,LV,LAC,LV,22.0,10.0
2024,1,2024-09-08,SEA,DEN,SEA,DEN,26.0,20.0
2024,1,2024-09-08,CLE,DAL,DAL,CLE,33.0,17.0
2024,1,2024-09-08,TB,WSH,TB,WSH,37.0,20.0
2024,1,2024-09-08,DET,LAR,DET,LAR,26.0,20.0
2024,1,2024-09-09,SF,NYJ,SF,NYJ,32.0,19.0
2024,2,2024-09-12,MIA,BUF,BUF,MIA,31.0,10.0
2024,2,2024-09-15,BAL,LV,LV,BAL,26.0,23.0
2024,2,2024-09-15,CAR,LAC,LAC,CAR,26.0,3.0
2024,2,2024-09-15,DAL,NO,NO,DAL,44.0,19.0
2024,2,2024-09-15,DET,TB,TB,DET,20.0,16.0
2024,2,2024-09-15,GB,IND,GB,IND,16.0,10.0
2024,2,2024-09-15,JAX,CLE,CLE,JAX,18.0,13.0
2024,2,2024-09-15,MIN,SF,MIN,SF,23.0,17.0
2024,2,2024-09-15,NE,SEA,SEA,NE,23.0,20.0
2024,2,2024-09-15,TEN,NYJ,NYJ,TEN,24.0,17.0
2024,2,2024-09-15,WSH,NYG,WSH,NYG,21.0,18.0
2024,2,2024-09-15,ARI,LAR,ARI,LAR,41.0,10.0
2024,2,2024-09-15,DEN,PIT,PIT,DEN,13.0,6.0
2024,2,2024-09-15,KC,CIN,KC,CIN,26.0,25.0
2024,2,2024-09-15,HOU,CHI,HOU,CHI,19.0,13.0
2024,2,2024-09-16,PHI,ATL,ATL,PHI,22.0,21.0
2024,3,2024-09-19,NYJ,NE,NYJ,NE,24.0,3.0
2024,3,2024-09-22,CLE,NYG,NYG,CLE,21.0,15.0
2024,3,2024-09-22,IND,CHI,IND,CHI,21.0,16.0
2024,3,2024-09-22,MIN,HOU,MIN,HOU,34.0,7.0
2024,3,2024-09-22,NO,PHI,PHI,NO,15.0,12.0
2024,3,2024-09-22,PIT,LAC,PIT,LAC,20.0,10.0
2024,3,2024-09-22,TB,DEN,DEN,TB,26.0,7.0
2024,3,2024-09-22,TEN,GB,GB,TEN,30.0,14.0
2024,3,2024-09-22,LV,CAR,CAR,LV,36.0,22.0
2024,3,2024-09-22,SEA,MIA,SEA,MIA,24.0,3.0
2024,3,2024-09-22,ARI,DET,DET,ARI,20.0,13.0
2024,3,2024-09-22,DAL,BAL,BAL,DAL,28.0,25.0
2024,3,2024-09-22,LAR,SF,LAR,SF,27.0,24.0
2024,3,2024-09-22,ATL,KC,KC,ATL,22.0,17.0
2024,3,2024-09-23,BUF,JAX,BUF,JAX,47.0,10.0
2024,3,2024-09-23,CIN,WSH,WSH,CIN,38.0,33.0
2024,4,2024-09-26,NYG,DAL,DAL,NYG,20.0,15.0
2024,4,2024-09-29,ATL,NO,ATL,NO,26.0,24.0
2024,4,2024-09-29,CAR,CIN,CIN,CAR,34.0,24.0
2024,4,2024-09-29,CHI,LAR,CHI,LAR,24.0,18.0
2024,4,2024-09-29,GB,MIN,MIN,GB,31.0,29.0
2024,4,2024-09-29,HOU,JAX,HOU,JAX,24.0,20.0
2024,4,2024-09-29,IND,PIT,IND,PIT,27.0,24.0
2024,4,2024-09-29,NYJ,DEN,DEN,NYJ,10.0,9.0
2024,4,2024-09-29,TB,PHI,TB,PHI,33.0,16.0
2024,4,2024-09-29,ARI,WSH,WSH,ARI,42.0,14.0
2024,4,2024-09-29,SF,NE,SF,NE,30.0,13.0
2024,4,2024-09-29,LAC,KC,KC,LAC,17.0,10.0
2024,4,2024-09-29,LV,CLE,LV,CLE,20.0,16.0
2024,4,2024-09-29,BAL,BUF,BAL,BUF,35.0,10.0
2024,4,2024-09-30,MIA,TEN,TEN,MIA,31.0,12.0
2024,4,2024-09-30,DET,SEA,DET,SEA,42.0,29.0
2024,5,2024-10-03,ATL,TB,ATL,TB,36.0,30.0
2024,5,2024-10-06,MIN,NYJ,MIN,NYJ,23.0,17.0
2024,5,2024-10-06,CHI,CAR,CHI,CAR,36.0,10.0
2024,5,2024-10-06,CIN,BAL,BAL,CIN,41.0,38.0
2024,5,2024-10-06,HOU,BUF,HOU,BUF,23.0,20.0
2024,5,2024-10-06,JAX,IND,JAX,IND,37.0,34.0
2024,5,2024-10-06,NE,MIA,MIA,NE,15.0,10.0
2024,5,2024-10-06,WSH,CLE,WSH,CLE,34.0,13.0
2024,5,2024-10-06,DEN,LV,DEN,LV,34.0,18.0
2024,5,2024-10-06,SF,ARI,ARI,SF,24.0,23.0
2024,5,2024-10-06,LAR,GB,GB,LAR,24.0,19.0
2024,5,2024-10-06,SEA,NYG,NYG,SEA,29.0,20.0
2024,5,2024-10-06,PIT,DAL,DAL,PIT,20.0,17.0
2024,5,2024-10-07,KC,NO,KC,NO,26.0,13.0
2024,6,2024-10-10,SEA,SF,SF,SEA,36.0,24.0
2024,6,2024-10-13,CHI,JAX,CHI,JAX,35.0,16.0
2024,6,2024-10-13,BAL,WSH,BAL,WSH,30.0,23.0
2024,6,2024-10-13,GB,ARI,GB,ARI,34.0,13.0
2024,6,2024-10-13,NE,HOU,HOU,NE,41.0,21.0
2024,6,2024-10-13,NO,TB,TB,NO,51.0,27.0
2024,6,2024-10-13,PHI,CLE,PHI,CLE,20.0,16.0
2024,6,2024-10-13,TEN,IND,IND,TEN,20.0,17.0
2024,6,2024-10-13,DEN,LAC,LAC,DEN,23.0,16.0
2024,6,2024-10-13,LV,PIT,PIT,LV,32.0,13.0
2024,6,2024-10-13,CAR,ATL,ATL,CAR,38.0,20.0
2024,6,2024-10-13,DAL,DET,DET,DAL,47.0,9.0
2024,6,2024-10-13,NYG,CIN,CIN,NYG,17.0,7.0
2024,6,2024-10-14,NYJ,BUF,BUF,NYJ,23.0,20.0
2024,7,2024-10-17,NO,DEN,DEN,NO,33.0,10.0
2024,7,2024-10-20,JAX,NE,JAX,NE,32.0,16.0
2024,7,2024-10-20,ATL,SEA,SEA,ATL,34.0,14.0
2024,7,2024-10-20,BUF,TEN,BUF,TEN,34.0,10.0
2024,7,2024-10-20,CLE,CIN,CIN,CLE,21.0,14.0
2024,7,2024-10-20,GB,HOU,GB,HOU,24.0,22.0
2024,7,2024-10-20,IND,MIA,IND,MIA,16.0,10.0
2024,7,2024-10-20,MIN,DET,DET,MIN,31.0,29.0
2024,7,2024-10-20,NYG,PHI,PHI,NYG,28.0,3.0
2024,7,2024-10-20,LAR,LV,LAR,LV,20.0,15.0
2024,7,2024-10-20,WSH,CAR,WSH,CAR,40.0,7.0
2024,7,2024-10-20,SF,KC,KC,SF,28.0,18.0
2024,7,2024-10-20,PIT,NYJ,PIT,NYJ,37.0,15.0
2024,7,2024-10-21,TB,BAL,BAL,TB,41.0,31.0
2024,7,2024-10-21,ARI,LAC,ARI,LAC,17.0,15.0
2024,8,2024-10-24,LAR,MIN,LAR,MIN,30.0,20.0
2024,8,2024-10-27,CIN,PHI,PHI,CIN,37.0,17.0
2024,8,2024-10-27,CLE,BAL,CLE,BAL,29.0,24.0
2024,8,2024-10-27,DET,TEN,DET,TEN,52.0,14.0
2024,8,2024-10-27,HOU,IND,HOU,IND,23.0,20.0
2024,8,2024-10-27,JAX,GB,GB,JAX,30.0,27.0
2024,8,2024-10-27,MIA,ARI,ARI,MIA,28.0,27.0
2024,8,2024-10-27,NE,NYJ,NE,NYJ,25.0,22.0
2024,8,2024-10-27,TB,ATL,ATL,TB,31.0,26.0
2024,8,2024-10-27,LAC,NO,LAC,NO,26.0,8.0
2024,8,2024-10-27,SEA,BUF,BUF,SEA,31.0,10.0
2024,8,2024-10-27,DEN,CAR,DEN,CAR,28.0,14.0
2024,8,2024-10-27,LV,KC,KC,LV,27.0,20.0
2024,8,2024-10-27,WSH,CHI,WSH,CHI,18.0,15.0
2024,8,2024-10-27,SF,DAL,SF,DAL,30.0,24.0
2024,8,2024-10-28,PIT,NYG,PIT,NYG,26.0,18.0
2024,9,2024-10-31,NYJ,HOU,NYJ,HOU,21.0,13.0
2024,9,2024-11-03,ATL,DAL,ATL,DAL,27.0,21.0
2024,9,2024-11-03,BAL,DEN,BAL,DEN,41.0,10.0
2024,9,2024-11-03,BUF,MIA,BUF,MIA,30.0,27.0
2024,9,2024-11-03,CAR,NO,CAR,NO,23.0,22.0
2024,9,2024-11-03,CIN,LV,CIN,LV,41.0,24.0
